title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
376659,20000000,[35],[0],40462,52115,6.499,3657,5.751384686494449
252680,5000000,[35],[0],1328,909318,5.63,258,4.1711336053232415
6312,29000000,"[12, 27, 28, 36]",[9],1925,8296,6.679,1207,5.153225109444851
18501,50000000,"[28, 53, 878]",[0],38425,20193,5.703,1985,4.937429933430569
23759,12000000,"[12, 28, 18]","[9, 6]",18182,57581,6.196,1155,4.912492410976143
10974,15000000,"[12, 28, 35]",[8],67689,26724,7.024,436,4.621075867416241
77883,14000000,"[27, 53]","[0, 7]",26467,22676,5.994,1357,4.907281539269851
16411,1549000,"[28, 80, 53, 18]","[8, 3]",43662,66718,6.8,194,4.250384620648179
8967,32000000,"[18, 14]",[0],2228,30715,6.7,2623,5.691648417353565
71864,25000000,"[14, 18, 35, 10751]",[0],33192,3290,6.966,1027,5.161208431887891
9012,5000000,"[35, 99]",[0],56584,56578,6.27,1271,5.000420768477477
11637,32000000,"[10751, 12, 35, 10749]",[0],9781,13581,5.6,790,4.500860298850866
72013,2017928,"[16, 14]",[3],1249685,1062401,6.0,80,4.024767939512595
504997,10000000,"[12, 16, 35, 10751, 878]",[0],963818,204553,6.823,172,4.219052059860909
9944,45000000,"[9648, 18, 53, 80]",[0],5292,6349,6.6,1224,5.127172326257025
9320,60000000,"[53, 878]",[0],139,34682,4.377,579,4.046943266606134
16296,2000000,"[35, 27, 878]",[0],20363,80247,6.4,699,4.710440679284375
3035,291000,"[18, 27, 878]",[0],29814,2917,7.524,1172,5.504936282303521
440472,37500000,"[35, 18]",[0],17419,17329,7.1,991,5.188523417816677
10127,4500000,"[35, 27, 878]",[0],157054,61824,5.958,308,4.267785274345006
9693,76000000,"[18, 28, 53, 878]","[6, 0]",1231,11218,7.603,5919,6.86132222790687
88042,25000000,[35],[0],73931,58375,5.9,410,4.345927491958438
13809,18000000,"[28, 80, 53]",[6],207,956,6.963,2414,5.800235950823194
2395,97250400,"[14, 12, 35, 10751]","[34, 9, 10, 21, 13]",16927,24886,5.171,1630,4.572612883427125
9493,15000000,[35],[0],518,8858,5.974,1812,5.045969510358061
388,45000000,"[80, 18, 53]",[0],2296,5281,7.407,4801,6.580024231154974
384680,55000000,"[37, 18, 36]",[0],10882,65167,6.912,1912,5.600109240185804
10204,110000000,"[28, 12, 35]","[10, 44, 6, 0]",4581,57370,5.911,2070,5.076576940589339
12100,115000000,"[10752, 18, 28, 36]",[0],33527,11401,6.183,1014,4.835013908621667
17097,825000,"[35, 10749, 18]",[0],35768,83048,5.5,187,4.094960886996164
79316,7000000,[27],[0],17270,1039527,4.622,441,4.079275947629077
9462,130000,"[28, 80]",[8],57723,19429,7.401,872,5.203331860147106
446807,43000000,"[28, 80, 53, 18]","[7, 10, 41, 6, 0]",87663,932248,6.099,1112,4.849873935863586
13056,20500000,"[28, 80]","[7, 10, 0]",17287,56359,5.755,898,4.608769685606024
817,33000000,"[12, 35, 80, 878]",[0],69122,6737,6.244,2749,5.426025374902771
505600,6000000,[35],[0],481337,59315,7.052,2109,5.753875283877475
504982,28000000,"[878, 28, 27]",[0],68495,1477789,4.636,132,3.9771455665238693
9788,23000000,[35],[0],21007,3227,6.373,1284,5.054008550084276
60308,50000000,[18],[0],21007,5345,7.236,4116,6.353503595576628
523777,22000000,"[16, 28, 12, 10751]","[7, 16]",93285,1455548,6.958,625,4.816122694346415
50348,40000000,"[80, 18, 53]",[0],3141,144221,7.178,2613,5.993462847364243
59962,65000000,"[28, 35, 10749]",[0],62064,36425,6.143,2960,5.397640598726508
467909,55000000,"[18, 10402, 10749]",[0],1154054,54507,7.33,516,4.795448470114665
11258,70000000,"[53, 80, 28]","[43, 9, 18, 6, 0]",2224,30149,5.838,565,4.446003877312961
411221,10000000,"[16, 10751]","[7, 13]",114463,3008247,6.0,139,4.096222810230385
407451,103000000,"[12, 878, 10751, 14]",[0],13309,929825,5.1,1612,4.53226966794439
146,17000000,"[12, 18, 28, 10749]","[16, 8, 42, 0]",1620,1614,7.391,2603,6.125966247016333
16535,1805000,"[18, 10749]",[0],14974,19606,6.5,88,4.0626186247324965
12597,2000000,"[27, 53, 9648]",[0],32897,55499,5.5,345,4.215811887337998
11653,15000000,"[28, 12, 35, 18, 14]","[16, 8]",70688,44916,6.3,281,4.296249953724027
11827,9300000,"[16, 878, 12, 14, 10402]",[7],61185,70616,6.465,533,4.589043648604594
8012,30250000,"[35, 53, 80]",[0],193,5174,6.462,809,4.813011543220782
442056,10000000,"[35, 16, 10751, 14]","[26, 6, 10, 43]",2020303,73098,6.1,130,4.0936740157706915
308529,17000000,"[28, 18]",[0],543530,57082,5.0,341,4.1199895260827955
9285,16000000,"[35, 12]",[0],57599,57130,6.161,1552,5.062046060366266
307663,10000000,"[53, 878, 28, 12]",[0],11155,1024823,4.3,476,4.011043899259785
16441,8000000,"[14, 12, 28]",[0],10660,58245,6.387,300,4.332060978881116
2112,90000000,"[80, 28, 18]",[0],2518,4723,6.828,1454,5.354692946229477
1858,150000000,"[12, 878, 28]",[0],19537,865,6.75,9517,6.366320548443502
11543,27000000,[35],[0],1811,7396,6.52,684,4.736515193873051
336011,700000,[18],[0],1560243,1454850,5.7,395,4.291706889642462
257091,40000000,[35],[0],55638,52803,5.981,2307,5.171142306970262
7450,75000000,"[16, 28, 878, 10751, 12]",[0],8984,40345,6.59,873,4.9048866657618895
225565,8000000,"[35, 10749]",[0],996701,1211000,6.143,2387,5.287535568387301
11113,17000000,"[10749, 18, 10402]",[0],35321,14674,7.602,1027,5.420512620378548
262543,7000000,"[53, 878]",[13],29369,119953,5.794,1406,4.828621973453544
13377,315000,"[16, 10751, 35]",[0],15098,113285,7.4,794,5.127996538315651
84575,5000000,"[35, 10751]",[0],930993,88077,5.021,144,4.015867162237375
11533,1000000,"[12, 10751, 14]","[6, 0]",69763,25558,7.146,459,4.678107445747754
9920,30000000,"[878, 28, 53]",[0],52414,13927,5.164,1302,4.499102039572941
16617,27000000,"[9648, 53, 80]","[17, 26, 6, 0]",9012,16938,6.475,945,4.910078896144661
11321,55000000,[18],[0],5916,20646,7.599,5915,6.8577273956514215
8975,20000000,[28],[0],56447,56453,5.987,596,4.509202917932671
18487,100000000,"[53, 80, 28]",[0],8891,893,6.319,2631,5.450474909761391
9036,40000000,"[12, 18, 10751]",[0],21089,664,6.98,1467,5.436525256000797
935,1800000,"[18, 35, 10752]","[6, 0]",862,240,8.137,4585,7.101408779258334
335462,12000000,"[28, 10752]",[16],27084,78871,6.2,154,4.1322852518073585
75674,12000000,"[28, 53, 10752]",[0],53257,293911,6.464,941,4.903251487198891
76649,100000000,"[28, 12, 36, 10749, 18]","[7, 10, 0]",70456,4014,5.502,2874,4.961002809198698
795,55000000,"[10749, 18, 14]","[10, 0]",5344,11887,6.759,1779,5.463552681781384
9482,90000000,[878],[0],2882,33279,5.761,1973,4.967804809528647
42297,55000000,"[18, 10749]",[0],53397,42745,7.194,1966,5.780926109953618
286668,7000000,[28],"[29, 0]",1215144,92436,5.1,110,3.999958640306447
81446,4000000,"[28, 35, 80]",[0],77700,591963,6.1,246,4.227587531425079
34004,500000,[27],[0],111667,1038561,3.6,17,3.9152609412396244
145135,3500000,"[878, 53, 27]",[0],52419,116357,6.287,1509,5.109657450179267
3114,3750000,[37],[0],30551,8500,7.756,1065,5.517075858442664
188222,30000000,[35],[0],5090,183036,6.221,861,4.7612662633174185
11676,25000000,"[28, 12, 35]",[0],504,4489,6.445,474,4.527922072023575
10998,14000000,"[18, 53]",[0],515,7270,6.822,1115,5.160541618990191
292011,45000000,"[18, 36, 80]",[0],65717,190,7.5,1997,5.968629844624031
615137,1413543,"[14, 53, 80]",[42],1356719,2360732,5.8,10,3.9313779682044605
9357,12000000,"[18, 53]",[0],935,57446,6.65,1366,5.224249736759667
2026,52000000,"[28, 53, 80]","[10, 0]",11107,1011158,6.344,1365,5.077548869283369
107811,13000000,[35],[0],65225,52115,5.8,1346,4.8110575919769705
762,400000,"[12, 35, 14]",[6],8930,10707,7.807,4763,6.879591383774003
28597,15000000,[35],[0],68209,13581,5.9,488,4.407150348731127
8741,52000000,"[18, 36, 10752]","[7, 0]",8767,30715,7.447,2422,6.102118390121517
10292,3500000,"[27, 53]",[0],64775,56263,5.0,213,4.053921944626238
8738,12000000,"[10752, 28, 878]",[0],8349,9108,6.61,452,4.544591447529257
9272,17000000,[53],[0],109,52629,6.748,772,4.883587328542466
790,1000000,[27],[0],8944,11770,6.684,1137,5.114761243120677
10539,38000000,"[12, 16, 10751, 14]",[0],6199,57646,6.541,1073,5.015784205416713
11172,40000000,"[35, 10402, 10749]",[0],3291,18323,6.399,1436,5.135233781503876
301502,22000000,"[18, 9648, 10749]",[0],3490,37618,0.0,0,0.0
16340,30000000,"[10751, 16, 12, 35]","[10, 0]",4038,1233222,6.6,391,4.475603673141578
68179,40000000,"[16, 35, 12, 10751, 878]","[7, 0]",56731,1098477,5.71,641,4.457135785442442
4944,37000000,"[35, 18]","[0, 6, 9]",3910,1224,6.613,3846,5.859992719833473
9665,18000000,"[18, 36, 10752]",[0],5292,9181,7.478,1248,5.5399884370899155
235,8000000,"[80, 18]",[0],741,3026,7.871,4666,6.913476956554792
452832,25000000,"[53, 9648, 18]",[6],1813,23227,5.434,1316,4.6289582393073765
425505,30000000,"[878, 28]",[0],1007683,1377180,6.176,690,4.632635633482433
15144,6500000,"[35, 10749]",[0],71241,11505,6.803,1791,5.492291962348184
19405,10000000,"[878, 10751, 35, 16]",[0],158165,141706,6.5,272,4.316866428853365
5966,42000000,"[35, 10749]",[0],4491,17871,5.965,2421,5.184837319101278
47407,500000,[35],[0],125165,85808,4.6,69,3.9489626793571437
190955,25500000,"[53, 80, 18]","[9, 0]",8289,19866,6.1,384,4.365327948150437
1677,40000000,"[18, 10402]",[0],11703,18596,7.436,1572,5.7233769920057105
383785,65000000,"[35, 9648, 28, 12]",[16],148881,44916,5.868,288,4.2342311912131105
968,1800000,"[80, 18, 53]",[0],3096,39996,7.82,2342,6.301906397845056
10413,15000000,"[28, 18, 53, 10749]",[0],2165,57895,6.3,546,4.556803970691128
13813,32000000,"[28, 18, 36, 10752]",[0],23626,9181,6.8,1466,5.346792750151157
203739,30000000,"[35, 28, 14]",[0],1192759,54050,6.336,1573,5.1593898639372595
10069,9000000,"[27, 53]",[0],19664,62768,5.818,595,4.460311843385971
459202,25000000,"[27, 35]",[0],80611,80602,5.7,441,4.325221351208839
49012,40000000,"[35, 10749]",[0],15735,141675,5.579,626,4.409542885365026
2428,20000000,"[18, 36]",[0],24808,18738,6.4,134,4.12333394711545
673174,5989313,"[80, 53]","[10, 13]",2143181,82724,6.52,245,4.285751612262259
10775,125000,"[18, 28, 53, 80, 9648]",[8],1337,66718,7.819,1224,5.676542101966775
10957,25000000,"[16, 12, 10751]",[0],67621,107274,6.468,1011,4.948516792091292
15516,90000,"[27, 53]",[0],101583,5140,5.954,498,4.428166294737131
157058,3000000,[35],[0],552135,130051,4.2,93,3.9353501210490207
11031,2500000,"[10402, 35]",[0],21731,3026,7.487,1119,5.448093417418722
446696,10000000,"[18, 10749]","[13, 0]",59315,15892,7.243,412,4.6381760914480665
7735,7500000,"[18, 53]",[10],49767,52961,7.5,2807,6.257168294509272
7345,25000000,[18],[0],17142,4762,8.099,5255,7.174650282970878
97367,15000000,"[18, 80]",[0],8170,139098,6.949,4176,6.151391015679815
345922,22000000,[35],[0],9778,169448,6.066,1076,4.818535002262339
1051,1800000,"[28, 80, 53]",[0],14821,15175,7.548,1395,5.672494669516675
463272,25000000,"[28, 12, 35]","[9, 0, 6]",7056,1220300,6.247,2045,5.2649485839229495
49526,35000000,"[80, 28, 53]",[0],335,508,6.3,1789,5.217221985469822
10476,8000000,"[10402, 18]",[0],18471,53267,7.2,291,4.454380520639156
4584,16000000,"[18, 10749]",[6],4566,1614,7.474,1349,5.606988475251756
9879,50000000,"[35, 80, 18]",[0],16475,41550,5.6,879,4.542119624048156
28739,5000000,[27],[0],48312,101542,4.517,289,4.015916721131455
10611,12000000,"[35, 18]",[0],18471,20400,6.333,371,4.39962439498311
944,140000000,"[28, 12, 35, 80, 53]",[0],2047,7187,6.589,2145,5.493655923181073
11114,10000000,"[14, 16, 35, 10751]",[0],553509,25558,6.377,571,4.599241875049145
11017,10000000,[35],[0],11367,57691,6.2,1308,4.984497016699328
241239,20000000,"[80, 18, 53]","[36, 0]",83002,556172,6.601,1201,5.115039110474136
1807,3000000,"[80, 18]",[0],19196,5216,7.1,1503,5.515299788173445
302401,40000000,"[18, 36, 80, 53]","[10, 0]",94185,1152,7.098,3790,6.2000157396260605
9616,35000000,"[18, 14, 27, 9648, 10749, 53]","[10, 0]",27855,4723,5.475,260,4.14979597851425
486131,30000000,"[28, 80]",[0],198847,20400,6.551,1420,5.202412247012811
286565,12000000,"[9648, 18, 10749]",[0],1289968,836732,6.1,4726,5.576652697653765
115348,35000000,"[18, 53]","[9, 0]",3,36797,5.731,737,4.518040023504738
36685,1200000,"[35, 878, 14, 27]","[6, 0]",4038,13484,7.5,2285,6.085400157708129
37094,25000000,"[80, 18, 53]",[0],3087,5572,7.351,2949,6.197964876398256
266294,30000000,[35],[0],56323,168667,5.965,1208,4.8343343759406014
319,12500000,"[28, 80, 10749]",[0],4687,893,7.552,2172,6.072598155764778
6623,50000000,"[28, 53]",[0],2227,51984,6.03,775,4.640591716008166
95993,1000000,[27],[0],1007550,115090,7.7,11,3.946527344806305
282631,9500000,"[10752, 28, 18, 36]",[12],227638,1049134,7.1,216,4.3211666471966605
169881,36000000,"[12, 18, 36]",[10],2282,113500,7.3,911,5.200709264728051
11547,1500000,[27],[0],20492,16847,5.673,1019,4.630727933117685
22954,60000000,"[18, 36]",[0],1892,190,7.188,3547,6.220063567335752
261023,53000000,"[18, 80, 36]","[6, 0]",33192,65167,6.447,2895,5.587210415991905
2118,35000000,"[80, 18, 9648, 53]",[0],934,323,7.778,3948,6.719602517622206
324560,13000000,"[37, 9648, 53, 18]","[34, 9, 6, 26, 41, 10]",501,80630,7.111,906,5.124923230122996
10122,9000000,"[10751, 878, 12]",[0],5129,8876,6.9,650,4.823521091999686
413052,2000000,"[80, 18, 53]","[7, 72, 8, 39, 0]",966053,236013,6.3,244,4.253541852594115
1443,6000000,"[18, 10749]",[0],2299,1769,7.097,2527,5.917184747992832
8069,9000000,"[878, 12]","[9, 21]",29426,53767,6.0,515,4.452895057764364
454293,29000000,[35],[0],1230868,72024,6.168,1446,5.025841415385351
18736,17000000,"[10751, 35]",[0],143330,19228,6.295,1101,4.927799194798469
6439,30000000,"[35, 10751]","[0, 24]",17265,50582,5.8,490,4.383933564585018
1213,40000000,"[53, 80, 18]",[0],12052,2239,7.174,2894,6.066714841928604
500475,16000000,"[28, 80]",[0],1115984,1527715,6.8,313,4.41848108415374
24420,39000000,"[18, 10749, 14]",[0],53714,57270,6.938,2094,5.681875254491821
17466,4000000,"[28, 80, 53]","[7, 0]",8294,45645,6.2,430,4.429219036651002
17379,45000000,"[12, 35, 18]",[0],36424,39819,7.047,550,4.76142435204886
1598,35000000,"[53, 80]",[0],1733,1032,7.25,2674,6.057022257953865
811634,20000000,"[16, 28, 14]",[16],2580344,1207107,7.123,235,4.35486949370179
321741,35000000,"[18, 36]","[2, 0, 6]",7447,1192754,7.099,2227,5.823208920423697
46838,5000000,"[35, 27]","[7, 0]",51383,52479,7.349,2215,5.968460889656397
10536,3000000,"[28, 80, 35, 53]",[6],12718,39779,7.011,546,4.747293275649491
399174,62770198,"[12, 35, 16]","[10, 0]",1726151,5655,7.869,3954,6.7868387165476145
24803,40000000,"[10749, 18]",[0],9273,9248,6.671,1787,5.41875394550114
201,60000000,"[878, 28, 12, 53]",[0],2388,2523,6.287,1131,4.939987048773608
12160,63000000,"[37, 18, 28, 12]",[0],6065,8844,6.8,666,4.808054341703626
8840,57000000,"[14, 28, 12]",[0],11207,18878,6.546,1690,5.314189515213378
7520,20000000,"[10749, 18, 35]",[0],29092,21370,6.047,1153,4.846568822155257
226857,20000000,"[18, 10749]",[0],1014932,129718,6.887,1496,5.404942561911195
522,18000000,"[35, 18, 36]",[0],2641,510,7.511,1883,5.923039954534332
500852,15000000,[28],"[4, 0]",1100144,19850,6.415,434,4.481345822557834
5176,55000000,[37],[0],3894,366,7.186,2900,6.076151150202463
8676,70000000,"[10749, 35, 12]",[0],11661,17167,5.693,1247,4.726596377692227
109410,40000000,[18],[0],3,4723,7.118,1510,5.528049172360507
446354,50000000,"[18, 36]",[0],31,488,6.994,4013,6.160578168430451
265177,4900000,[18],[7],575662,143593,8.277,2332,6.576634227844508
69798,4478250,[35],[6],207321,1218992,6.14,756,4.665842039711723
339380,20000000,"[18, 36]",[0],53807,51984,7.44,846,5.193004238654998
6283,38000000,"[35, 10751]",[0],7400,1704,6.479,1019,4.9578220142911675
13121,2000000,"[35, 27]",[0],74427,57055,5.279,580,4.299600079627503
308639,7000000,"[80, 18, 35]",[0],1253355,51866,7.11,1256,5.377428950798919
9778,28000000,"[35, 10749, 18]",[0],3967,36804,6.867,1599,5.443983070570331
9816,13000000,"[18, 10751, 10749, 10402]",[0],11868,52038,6.579,1099,5.047208157110475
11216,5000000,"[18, 10749]","[9, 21]",20030,65314,8.466,3417,7.084016526510246
9618,55000000,"[28, 12, 35, 53]",[0],6856,58728,6.416,1515,5.177001319845054
4349,70000000,"[53, 28, 18]","[10, 0]",9278,36602,6.673,1321,5.212242460525756
1541,16000000,"[18, 53, 80, 12]",[0],4038,578,7.559,2683,6.258170911871534
70868,24000000,"[10749, 35]",[0],517,32983,5.24,334,4.160516530602024
370567,59000000,"[16, 10751, 14, 35, 12, 9648]","[6, 0]",85,57742,5.618,598,4.405034242119709
167073,11000000,"[10749, 18]","[44, 6, 7]",93210,77269,7.305,2755,6.115454005948018
11228,80000000,"[28, 12, 53]",[0],15851,18878,6.1,1255,4.915357692163637
688,24000000,"[18, 10749]",[0],5064,190,7.7,1716,5.941473793867736
51162,30000000,"[16, 10751, 12]",[0],12077,227439,6.907,699,4.872194450824014
395993,30000000,[18],[0],61134,64141,6.985,1274,5.331128717887638
11282,9000000,"[35, 12]",[0],53493,56591,6.5,1683,5.2870895885178975
400157,100000000,"[35, 16, 12, 10751, 14]","[13, 0]",4756,2633624,6.5,565,4.62784184264218
5923,12000000,"[12, 10752]",[0],4786,1744,7.2,186,4.282568750477705
218778,28000000,"[10751, 35]",[0],9278,61069,6.199,1156,4.914286826809387
11551,40000000,"[35, 12, 14, 878, 28]",[0],205,4600,6.524,1738,5.320657404895886
4824,60000000,"[28, 53, 12, 80]",[0],1205,30365,6.289,1519,5.114576651380809
9400,9000000,"[80, 18, 53]",[0],15758,37932,7.2,272,4.424806535671676
445954,10000000,"[53, 28, 18]","[0, 25]",1372,78108,5.906,459,4.386371331821223
313922,5000000,"[27, 80, 53]",[0],17606,74655,6.684,2232,5.576185404545536
10314,10000000,"[35, 10749]",[0],38581,64815,6.311,1724,5.201233953358435
2275,60000000,"[53, 9648, 18, 80]","[10, 0]",289,12786,6.4,729,4.733262886350922
554241,29900000,"[10751, 35]",[0],298410,58375,6.821,551,4.701588843708805
10537,38000000,"[10402, 18]",[0],5344,1152,7.105,1108,5.276672627260574
2976,50000000,"[35, 10749, 18]","[6, 0]",29222,20739,6.667,2207,5.5585548552577
21301,18000000,"[35, 18]",[0],5726,70777,5.877,204,4.154393174963502
9592,1200000,"[18, 27, 53]",[10],58115,58116,5.472,578,4.352546125108972
2655,100000000,"[18, 27, 9648, 53]",[0],1160,24,6.405,1475,5.154828670274367
313943,4000000,"[878, 28]",[6],72095,1404614,5.5,290,4.176175143563682
17918,10000000,"[27, 878]",[0],11782,5140,5.4,268,4.144398998259697
694234,3000000,"[35, 10749]",[21],1794470,2159129,6.222,482,4.481239132710991
377264,8000000,"[27, 878, 53]",[0],1397778,190090,5.768,1256,4.764041732468451
2259,25000000,"[10749, 18]","[43, 9, 10, 45, 0]",515,19684,6.87,558,4.722164008688826
498248,9600000,"[12, 10751, 18]","[24, 10, 9]",19119,49870,7.337,746,5.05826540902518
10375,55000000,"[28, 53, 27]",[0],6416,33254,5.616,523,4.359366193594782
10017,2700000,"[28, 878]","[0, 7]",11151,56173,6.39,336,4.373082979670338
11971,11000000,"[18, 35, 10749]","[6, 0]",7056,11181,7.0,585,4.786701980534966
463821,42000000,"[14, 10751, 35]","[7, 15, 0]",112,16847,6.2,1839,5.178265698930565
2649,50000000,"[18, 53, 9648]",[0],2228,7467,7.55,5234,6.7445428431034635
9651,35000000,"[12, 14, 28, 878]","[6, 0]",6450,16187,5.5,467,4.295789250054473
11888,35000000,"[35, 10751, 12]","[7, 0]",5563,13581,5.656,626,4.432301779864387
198277,8000000,"[35, 10402, 10749, 18]",[0],116,45117,7.256,3306,6.2182993355653835
15371,7202188,"[10751, 16, 12, 35, 80]",[3],109747,608,7.519,801,5.176503244430917
9870,30000000,"[35, 10749, 18]",[0],40462,52934,6.467,2866,5.594641930251534
289,878000,"[18, 10749]",[0],4111,4109,8.167,4328,7.077988105512221
508,40000000,"[35, 10749, 18]","[6, 0]",3896,7018,7.095,5571,6.424086268620691
11428,15000000,"[14, 27, 53]",[0],69405,61824,5.98,405,4.358911361804347
10303,25000000,"[12, 28, 35, 10749]",[0],3391,21819,6.219,908,4.789096731007009
1687,2500000,"[28, 878]",[0],10539,9108,6.316,790,4.748736976636284
10073,20000000,"[35, 10749]","[47, 0]",62842,35734,4.229,802,4.027285679595924
375262,15000000,"[18, 35, 53]","[44, 6, 0]",54693,122423,7.553,4464,6.642659699550499
33196,16000000,"[28, 18, 53]",[12],83220,84852,6.731,288,4.37386726571048
293670,10951000,"[27, 9648]",[12],68903,75915,7.356,1287,5.510685352351354
82696,30000000,"[18, 35, 10749]",[0],4495,5065,6.2,667,4.623608347070247
8953,26000000,"[16, 14, 878]",[3],1244369,185,6.842,300,4.408235353962898
10587,17000000,"[35, 80]",[0],57349,65688,5.473,928,4.51483802647466
145220,50000000,"[35, 12, 80, 10751]","[6, 0]",15232,26205,6.3,699,4.678536582333756
3034,2800000,[35],[0],8437,14639,7.9,2610,6.451993651053772
69,28000000,"[18, 10402, 10749]","[10, 0]",368,366,7.501,2377,6.119652470972146
11185,18000000,"[35, 80]",[0],3460,133259,6.7,776,4.870451913258023
10851,27000000,"[18, 53, 80, 9648]","[9, 6]",11477,956,6.354,1083,4.943056780379592
13855,120456666,"[80, 18, 53]",[12],75913,75915,7.799,983,5.459974388546225
9091,35000000,"[28, 12, 53, 18]",[0],6280,37710,5.9,559,4.458830195028929
1900,48000000,"[53, 18, 80]","[10, 0]",1121,1884,7.068,1716,5.603402757886094
333667,60000000,"[12, 16, 35, 10751, 10402]","[16, 0]",18999,12905,6.109,234,4.215789360205669
11976,24500000,"[12, 14]","[0, 6]",29091,578,6.276,959,4.84115349494153
115084,1000000,"[27, 878, 35]",[0],110015,98132,5.2,114,4.00979721072234
9397,80000000,"[35, 878, 28]",[0],1231,8858,6.03,1830,5.081847493185842
426285,10000000,"[28, 14, 878]",[3],1488591,70103,5.3,440,4.2334096646178985
257874,89,[27],[0],59889,134604,5.4,122,4.030815090813561
184341,20000000,[18],"[46, 0]",25616,57454,6.323,302,4.323577912613661
13012,2900000,"[28, 80, 18, 9648]",[0],5576,76422,7.207,682,4.950397259062994
11979,35000000,"[18, 14, 27]","[2, 0]",21352,28741,6.049,834,4.68264827760961
532671,6000000,"[27, 53]","[7, 0]",1649803,150630,6.151,835,4.719837164142775
11870,15000000,"[10751, 35, 12]",[0],13242,17825,5.8,681,4.508404807042358
205,17500000,"[18, 36, 10752]","[21, 24, 6, 0]",2598,2589,7.719,2340,6.239437749291447
12481,100000,[28],[8],70332,70334,7.2,557,4.810825491644613
628914,7000000,"[35, 80]",[0],1532312,95575,6.454,230,4.25747322144268
4643,10000000,"[18, 28]",[0],18976,12989,7.111,1233,5.363257586537913
521,1400000,"[80, 53]",[0],4070,2636,8.032,2047,6.297986125676654
11683,15000000,"[27, 53, 18]","[7, 0, 9]",79405,14999,6.161,1258,4.944555380951517
9607,48000000,"[12, 35, 10751, 878]","[6, 0]",5723,58165,4.228,935,4.0379546668655255
224141,50000000,"[14, 35]",[0],55466,17633,5.763,3885,5.251304135920791
12309,6000000,[35],[0],72055,57359,6.3,525,4.53865415210644
11096,30000000,"[27, 9648]",[0],501,15337,6.361,1323,5.0666427986177975
437068,12820005,"[28, 18, 36]",[12],3491,148747,8.07,687,5.227671385452584
9208,50000000,[28],[0],2224,11401,6.028,1219,4.867250738101863
11259,60000000,"[12, 18, 10749, 37]",[0],2227,6159,6.736,997,5.047323158632777
763329,1100000,"[35, 18]",[0],2971462,118415,6.903,191,4.25752934677675
14412,9000000,"[80, 53, 10749]",[0],3391,8844,7.097,422,4.619594663146522
13342,4500000,[35],[0],10431,57434,6.807,968,5.055354396011792
8844,65000000,"[12, 14, 10751]",[0],205,4945,7.234,9139,6.7687538883144445
406,2600000,[18],[9],5418,2406,8.085,3083,6.726371386660427
6557,30000000,"[35, 10749]",[0],11006,29214,6.399,2746,5.525879539363068
419704,87500000,"[878, 18]","[20, 16, 0]",287,20561,6.09,5514,5.627646227970681
9276,15000000,"[27, 878]",[0],2299,2294,6.49,1543,5.226054647055603
39256,700000,"[28, 878, 53]","[0, 3]",72398,1178751,6.7,129,4.14018629806899
10466,10000000,"[35, 10749]",[0],56881,24318,6.475,900,4.880637766866045
599,1752000,[18],[0],8629,3146,8.388,2003,6.480184152969583
1542,10000000,[35],[0],4491,17403,7.386,2363,6.044143182661823
538207,4000000,"[18, 28, 80, 53]","[25, 0]",1450392,583537,6.935,232,4.324752229869849
58151,30000000,"[27, 35]","[15, 0]",72466,50767,6.202,1599,5.099966495639199
665828,14000000,"[878, 35]",[9],39195,2419,5.2,262,4.110228179704958
9456,10000000,"[28, 53, 80, 14, 9648]","[10, 0]",205,58005,5.388,251,4.130424219747284
16314,6500000,"[10751, 28, 12, 35]",[0],80280,12962,5.773,362,4.280893346690291
1700,20000000,"[18, 53]",[0],8534,3026,7.749,3730,6.654703155658914
794,2800000,"[27, 53]","[6, 0]",855,7187,7.381,1561,5.689084207860334
10312,50000000,"[35, 18]",[0],2140,4499,7.304,2766,6.117877479050313
9753,9000000,"[53, 9648, 18, 10749]","[40, 6, 0]",38561,59023,5.126,178,4.047523676214204
429471,25000000,[878],[0],1152019,77357,5.621,941,4.577200448776889
109491,60000000,"[14, 18, 10749]",[0],587823,2163,5.98,2584,5.22554608044719
152,35000000,"[878, 12, 9648]",[0],1749,1744,6.481,1358,5.139718868782756
1921,40000000,"[18, 10749]",[0],6885,19969,6.846,1088,5.153275028421553
153,4000000,"[35, 18, 10749]","[3, 6, 0]",1245,1769,7.382,6085,6.700087442008481
325789,28000000,"[80, 18, 53]","[6, 0]",9824,144221,6.6,1437,5.234280074287106
2525,18000000,"[18, 10751]","[21, 0]",25779,6593,7.3,187,4.295444383903295
334,37000000,[18],[0],500,4762,7.721,2850,6.414538404817254
12122,22000000,"[53, 27, 878]",[0],1796,11770,6.037,643,4.556795078100939
406429,38000000,"[28, 14]","[16, 8]",64439,57833,5.5,100,4.018175133895857
16320,39000000,"[878, 28, 12, 53]",[0],54881,12891,7.386,2921,6.213815986484802
11081,45000000,"[80, 53]",[0],569,40256,6.382,1293,5.06244963428756
140818,6500000,"[28, 12]",[48],73637,225814,5.6,176,4.09624664561608
15379,1500000,"[28, 12, 53, 10752]",[0],588,64195,5.749,356,4.271425166611969
620725,5000000,[35],[0],1253199,52115,6.908,966,5.09362329737578
309886,13000000,"[28, 53, 18]","[0, 9]",990393,58324,6.2,1298,4.980140283340383
334541,9000000,[18],[0],1812,30711,7.529,4942,6.691857330439786
