title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
스웹트 어웨이,10000000,코미디,Italy,Adriano Giannini,Guy Ritchie,4.9,215,4.042434821312252
신부의 아버지,20000000,코미디,United States of America,Diane Keaton,Charles Shyer,6.446,1091,4.986286392566434
폴리스 아카데미 6,15000000,코미디,United States of America,David Graf,Peter Bonerz,5.091,668,4.281360320476185
케이크,7000000,드라마,United States of America,Adriana Barraza,Daniel Barnz,6.31,801,4.754159659666634
레스큐 던,10000000,모험,United States of America,Steve Zahn,Werner Herzog,6.93,979,5.111885527734083
야! 러그래츠: 무인도 대모험,25000000,애니메이션,United States of America,Nancy Cartwright,John Eng,6.2,249,4.245116691891448
빅 아이즈,10000000,드라마,Canada,Christoph Waltz,Tim Burton,6.998,3108,5.999312028792617
버틀러: 대통령의 집사,25000000,드라마,United States of America,Oprah Winfrey,Lee Daniels,7.355,2585,6.097555092113859
더 크리스마스,10000000,코미디,United States of America,Keegan-Michael Key,Timothy Reckart,6.169,429,4.421374038024315
플래그 더 문,14000000,코미디,Spain,Michelle Jenner,Enrique Gato,5.985,197,4.159850885571235
퍼리 벤전스,35000000,가족,United Arab Emirates,Brooke Shields,Roger Kumble,4.9,499,4.164763151502539
투씨,21000000,코미디,United States of America,Jessica Lange,Sydney Pollack,7.205,1418,5.520176341027755
에어포트 77,6000000,액션,United States of America,Lee Grant,Jerry Jameson,5.5,213,4.116387442495924
다크 크리스탈,15000000,모험,United Kingdom,Kathryn Mullen,Jim Henson,7.148,891,5.126255973235153
아그네스의 피,6500000,모험,Netherlands,Jennifer Jason Leigh,Paul Verhoeven,6.519,270,4.317299889892774
희망에 빠진 남자들,1130710,코미디,Czech Republic,Jiří Macháček,Jiří Vejdělek,7.6,136,4.226380257132512
"메리, 퀸 오브 스코틀랜드",25000000,드라마,United States of America,Margot Robbie,Josie Rourke,6.609,1543,5.286555654741797
죽음의 키스,5000000,공포,United States of America,Jenny Wright,Kathryn Bigelow,6.889,539,4.7071129160964205
존 터커를 죽여라,18000000,코미디,Canada,Brittany Snow,Betty Thomas,6.156,1194,4.913347528721909
졸업 파티,1500000,공포,Canada,Jamie Lee Curtis,Paul Lynch,5.671,307,4.217867458553082
디.오.에이,21000000,모험,Germany,Devon Aoki,Corey Yuen,5.218,642,4.309703823445799
플로리다 프로젝트,2000000,드라마,United States of America,Brooklynn Prince,Sean Baker,7.409,2255,6.019308115426455
블레이즈 오브 글로리,53000000,코미디,United States of America,Jon Heder,Will Speck,6.096,1451,4.99228274028896
퀸 & 슬림,20000000,드라마,Canada,Jodie Turner-Smith,Melina Matsoukas,7.2,531,4.780118450996095
뜨거운 양철 지붕 위의 고양이,3000000,드라마,United States of America,Paul Newman,Richard Brooks,7.7,598,5.000762011183368
썸 오브 올 피어스,68000000,스릴러,Canada,Morgan Freeman,Phil Alden Robinson,6.283,1371,5.050991462656622
웬디 우: 홈커밍 워리어,6000000,가족,United States of America,Shin Koyamada,John Laing,6.2,366,4.368221421371353
키스 더 걸,27000000,드라마,United States of America,Ashley Judd,Gary Fleder,6.474,1212,5.06415840680148
해리가 샐리를 만났을 때,16000000,코미디,United States of America,Meg Ryan,Rob Reiner,7.416,3280,6.322621615190705
블러드 레인 2,10000000,액션,Canada,Zack Ward,Uwe Boll,4.126,182,3.941375326303013
메트로폴리스,1300000,드라마,Germany,Brigitte Helm,Fritz Lang,8.2,2112,6.427712688277876
굿닥터,6000000,드라마,United States of America,Riley Keough,Lance Daly,6.2,197,4.18492872745225
포가튼,42000000,스릴러,United States of America,Dominic West,Joseph Ruben,5.951,942,4.705348080852172
악마의 등뼈,4500000,판타지,Spain,Eduardo Noriega,Guillermo del Toro,7.305,949,5.235334452928935
아이다호,2500000,드라마,United States of America,Keanu Reeves,Gus Van Sant,7.079,910,5.116107155421823
벌들의 비밀 생활,11000000,가족,United States of America,Queen Latifah,Gina Prince-Bythewood,7.5,433,4.724403298449077
너무 밝히는 소녀 알마,3100000,드라마,Norway,Malin Bjørhovde,Jannicke Systad Jacobsen,6.28,161,4.1488339369480425
울프맨 : 비스트 헌터,5000000,드라마,United States of America,Guy Wilson,Louis Morneau,5.9,188,4.140560720947185
프레일티,11000000,드라마,Germany,Matthew McConaughey,Bill Paxton,6.975,924,5.087706008662318
알라모,145000000,서부,United States of America,Billy Bob Thornton,John Lee Hancock,5.863,262,4.209265708113232
너티 프로페서,54000000,판타지,United States of America,Jada Pinkett Smith,Tom Shadyac,5.634,2462,4.986823415170395
애보트와 코스텔로 2,800000,코미디,United States of America,Lou Costello,Charles Barton,7.1,219,4.326039111620536
영 건,13000000,서부,United States of America,Kiefer Sutherland,Christopher Cain,6.7,728,4.830893068757373
형사 가제트,75000000,액션,United States of America,Rupert Everett,David Kellogg,4.426,992,4.121390049790925
파괴자들,45000000,범죄,United States of America,Blake Lively,Oliver Stone,6.35,1879,5.274001386464015
골드시나,25000000,액션,United Kingdom,Ted Wass,John Guillermin,5.805,110,4.048368657287599
비겁한 로버트 포드의 제시 제임스 암살,30000000,액션,Canada,Casey Affleck,Andrew Dominik,7.058,2017,5.7232889992391724
Alien Overlords,1000000,액션,United States of America,Paul Lauden,Richard Lowry,4.0,11,3.919447110137995
와사비 : 레옹 파트2,15300000,드라마,Germany,Ryoko Hirosue,Gérard Krawczyk,6.584,1018,4.999802608345252
콘돔 전쟁,15000000,코미디,United States of America,Jennifer Love Hewitt,George Huang,6.3,103,4.072625715133472
헬 페스트,5500000,공포,United States of America,Amy Forsyth,Gregory Plotkin,5.634,670,4.450388637150588
돌아온 이탈자 2,5000000,범죄,United States of America,Tupac Shakur,Ernest R. Dickerson,7.234,310,4.489180086023043
아빠가 줄었어요,7000000,모험,United States of America,Bug Hall,Dean Cundey,5.458,547,4.3317701113525136
사냥의 시간,9070000,드라마,South Korea,Ahn Jae-hong,Yoon Sung-hyun,7.2,237,4.368626619282491
디코이스,5000000,공포,Canada,Kim Poirier,Matthew Hastings,4.8,78,3.96263155821832
내 남자 사용법,12000000,코미디,United States of America,Jerry Ferrara,Tim Story,6.874,724,4.8843690242757525
쇼크 웨이브,23000000,액션,China,Jiang Wu,Herman Yau,6.8,119,4.131683109286337
혹성탈출 4 - 노예들의 반란,1700000,액션,United States of America,Don Murray,J. Lee Thompson,6.139,700,4.627860707766653
블룸 형제 사기단,20000000,모험,United States of America,Adrien Brody,Rian Johnson,6.6,490,4.581719453913488
어 워크 인 더 우즈,8000000,모험,United States of America,Nick Nolte,Ken Kwapis,6.0,590,4.508628078210659
웨스트 사이드 스토리,6000000,범죄,United States of America,Richard Beymer,Jerome Robbins,7.309,1512,5.6252454500540585
스타 트렉 8: 퍼스트 콘택트,46000000,SF,United States of America,Jonathan Frakes,Jonathan Frakes,7.295,1423,5.567002026213765
휴가 대소동: 유럽,17000000,모험,United States of America,Beverly D'Angelo,Amy Heckerling,6.2,672,4.627250755799711
스타게이트 - 진실의 상자,7000000,모험,Canada,Amanda Tapping,Robert C. Cooper,7.179,372,4.5695038836940345
초[민망한]능력자들,24000000,코미디,United Kingdom,Ewan McGregor,Grant Heslov,5.96,1874,5.055269105517737
웻 핫 아메리카 썸머,5000000,코미디,United States of America,David Hyde Pierce,David Wain,6.301,652,4.643294579831016
스팽글리쉬,80000000,코미디,United States of America,Téa Leoni,James L. Brooks,5.994,1086,4.793042818659198
오직 사랑하는 이들만이 살아남는다,7000000,드라마,France,Tilda Swinton,Jim Jarmusch,7.3,1808,5.771344825667447
Последний богатырь,8250000,판타지,Russia,Mila Syvatska,Dmitriy Dyachenko,6.952,124,4.151603131586327
스캔들 노트,15000000,드라마,United States of America,Cate Blanchett,Richard Eyre,7.106,695,4.931714011138464
더 이글,25000000,모험,United States of America,Mark Strong,Kevin Macdonald,6.2,1099,4.886447657293912
후드럼,30000000,범죄,United States of America,Tim Roth,Bill Duke,6.361,140,4.128358635743585
스테이션 7,15000000,액션,Russia,Pavel Derevyanko,Klim Shipenko,7.159,369,4.561331412437976
퍼니 게임,15000000,드라마,Austria,Tim Roth,Michael Haneke,6.572,1688,5.3272162904309175
2012 둠즈데이,250000,액션,United States of America,Dale Midkiff,Nick Everhart,3.2,101,3.873274507800184
투리스터스,10000000,공포,United States of America,Melissa George,John Stockwell,5.435,672,4.389684225151978
건 파이터,1000000,액션,Colombia,Mickey Rourke,Ken Sanzel,5.2,69,3.975485139255483
골!,10000000,드라마,United Kingdom,Alessandro Nivola,Danny Cannon,6.649,883,4.933918177682715
맹크,25000000,드라마,United States of America,Amanda Seyfried,David Fincher,6.798,1261,5.23766238158923
"흡연, 감사합니다",6500000,코미디,United States of America,Maria Bello,Jason Reitman,7.198,1752,5.689867180224295
더 재킷,29000000,스릴러,Germany,Keira Knightley,John Maybury,6.891,1208,5.248642660115971
더블 크라임,70000000,스릴러,Canada,Ashley Judd,Bruce Beresford,6.505,1010,4.962845872645923
글렌게리 글렌 로스,12500000,범죄,United States of America,Jack Lemmon,James Foley,7.394,1022,5.331614981016888
킬러 광대,100000,공포,Ireland,Tommy Knight,Conor McMahon,6.366,340,4.3730325785333335
자전거 도둑,133000,드라마,Italy,Enzo Staiola,Vittorio De Sica,8.252,1884,6.337037676410353
프릭스 아웃,12000000,모험,Belgium,Aurora Giovinazzo,Gabriele Mainetti,7.385,659,4.980802617142911
케이티 페리: 파트 오브 미,12000000,다큐멘터리,United States of America,Russell Brand,Jane Lipsitz,7.105,248,4.372986023640788
드래곤 라이더,17830000,애니메이션,Belgium,Freddie Highmore,Tomer Eshed,7.3,128,4.186015237388412
마이클 클레이튼,25000000,드라마,United States of America,Tom Wilkinson,Tony Gilroy,6.739,1352,5.259541428733172
캅 랜드,15000000,액션,United States of America,Harvey Keitel,James Mangold,6.79,1196,5.196370575879587
그랜드마 보이,5000000,코미디,United States of America,Allen Covert,Nicholaus Goossen,6.583,515,4.602498345666965
브룩클린의 뱀파이어,14000000,코미디,United States of America,Angela Bassett,Wes Craven,5.041,443,4.175765933727684
R.L. Stine's Monsterville: The Cabinet of Souls,4400000,코미디,United States of America,Braeden Lemasters,Peter DeLuise,6.8,130,4.149779626014306
투 마더스,16000000,드라마,France,Robin Wright,Anne Fontaine,6.124,830,4.707103932843877
오필리아,12000000,드라마,United Kingdom,Naomi Watts,Claire McCarthy,7.3,387,4.615258078876555
킬 유어 달링,1030064,드라마,United States of America,Dane DeHaan,John Krokidas,7.109,1191,5.335009788274263
크레이머 대 크레이머,8000000,드라마,United States of America,Meryl Streep,Robert Benton,7.571,1795,5.913292142756962
바벨,25000000,드라마,France,Cate Blanchett,Alejandro González Iñárritu,7.167,3099,6.111433440817751
테슬라,5000000,역사,United States of America,Eve Hewson,Michael Almereyda,5.845,219,4.165399457665395
시애틀의 잠 못 이루는 밤,21000000,코미디,United States of America,Meg Ryan,Nora Ephron,6.7,1886,5.471646032596831
어뮤즈먼트,6000000,공포,United States of America,Tad Hilgenbrink,John Simpson,5.6,285,4.188488930814803
X 전략,18000000,드라마,United States of America,Helen Hunt,Jonathan Kaplan,6.272,206,4.204344972097001
스타 트렉 5: 최후의 결전,30000000,SF,United States of America,Leonard Nimoy,William Shatner,5.8,926,4.639276816731002
10,7000000,코미디,United States of America,Julie Andrews,Blake Edwards,5.638,185,4.108509317894306
그레이브 인카운터,1000000,스릴러,Canada,Juan Riedinger,Stuart Ortiz,6.257,1199,4.960658953823071
콜레라 시대의 사랑,45000000,드라마,Colombia,Unax Ugalde,Mike Newell,6.6,301,4.3689656690911445
굿 셰퍼드,85000000,드라마,United States of America,Angelina Jolie,Robert De Niro,6.339,918,4.840740743496259
미스터 홈즈,11000000,드라마,United Kingdom,Laura Linney,Bill Condon,6.468,1632,5.250570837297572
위대한 개츠비,6500000,드라마,United States of America,Mia Farrow,Jack Clayton,6.3,382,4.404246275179523
더 레슬러,6000000,드라마,United States of America,Evan Rachel Wood,Darren Aronofsky,7.512,2979,6.312976466208196
맥시멈 리스크,25000000,액션,United States of America,Natasha Henstridge,Ringo Lam,5.615,374,4.258820453676789
내 머리 속의 지우개,4200000,드라마,South Korea,Victoire Du Bois,John H. Lee,7.8,234,4.445052097134662
선샤인,50000000,SF,United Kingdom,Rose Byrne,Danny Boyle,6.954,3063,5.959857521834193
코마,4000000,SF,Russia,Anton Pampushnyy,Nikita Argunov,6.3,369,4.39100308479138
스위치,19000000,코미디,United States of America,Jason Bateman,Will Speck,6.244,1597,5.120967197527825
간디,22000000,드라마,India,Candice Bergen,Richard Attenborough,7.535,1913,5.950514966954019
디 아더 우먼,30000000,드라마,United States of America,Scott Cohen,Don Roos,6.2,320,4.321717806748338
미들 스쿨: 꼰대 길들이기,8500000,가족,United States of America,Lauren Graham,Steve Carr,6.924,356,4.497785184587027
디 아이,10706075,공포,Hong Kong,Lawrence Chou,Oxide Pang Chun,6.549,319,4.382157493400899
싸이코 4,800000,공포,United States of America,Henry Thomas,Mick Garris,5.7,186,4.116293554191639
그로스 포인트 블랭크,15000000,액션,United States of America,Minnie Driver,George Armitage,6.952,695,4.882773508896143
위트니스,12000000,범죄,United States of America,Kelly McGillis,Peter Weir,7.1,1264,5.377871837025941
힛쳐,6000000,공포,United States of America,C. Thomas Howell,Robert Harmon,6.986,668,4.867422574583612
솔드 아웃,60000000,가족,United States of America,Sinbad,Brian Levant,5.978,2104,5.123668473870208
쿠르스크,20000000,드라마,Belgium,Léa Seydoux,Thomas Vinterberg,6.678,459,4.56800058984645
테이크 쉘터,5000000,스릴러,United States of America,Jessica Chastain,Jeff Nichols,7.07,1390,5.438694781438443
마블 원-샷: 컨설턴트,500000,모험,United States of America,Maximiliano Hernández,Leythum,6.407,388,4.432380411902907
룰스 오브 인게이지먼트,60000000,전쟁,United States of America,Samuel L. Jackson,William Friedkin,6.226,556,4.545225493792918
지상 최대의 작전,10000000,전쟁,United States of America,Paul Anka,Andrew Marton,7.588,756,5.152815634478937
아이.티.,13000000,범죄,France,Stefanie Scott,John Moore,5.42,530,4.312340313697728
아버지의 깃발,90000000,전쟁,United States of America,Adam Beach,Clint Eastwood,6.836,1508,5.385234405289394
산타킬러스,20000000,액션,Canada,Mel Gibson,Ian Nelms,5.509,605,4.377635171469523
이너스페이스,27000000,액션,United States of America,Dennis Quaid,Joe Dante,6.8,982,5.062488372582547
더 베스트 오브 에너미즈,10000000,드라마,United States of America,Sam Rockwell,Robin Bissell,7.399,326,4.542926114439707
플라이,700000,드라마,United States of America,Patricia Owens,Kurt Neumann,7.1,400,4.591420998016157
트러스트,9500000,범죄,United States of America,Catherine Keener,David Schwimmer,6.565,803,4.844740055356392
5년째 약혼중,30000000,코미디,United States of America,Emily Blunt,Nicholas Stoller,5.83,1149,4.750339975374226
체이싱 아미,250000,코미디,United States of America,Joey Lauren Adams,Kevin Smith,6.783,1105,5.13754934479465
미결처리반Q: 믿음의 음모,5210000,범죄,Denmark,Fares Fares,Hans Petter Moland,6.998,441,4.621359694294675
캅 아웃,30000000,액션,United States of America,Tracy Morgan,Kevin Smith,5.555,1270,4.671188710982245
블루 재스민,18000000,드라마,United States of America,Cate Blanchett,Woody Allen,6.999,2994,5.97460006219967
킬러조,10000000,범죄,United States of America,Emile Hirsch,William Friedkin,6.509,1145,5.043534364429846
컬리지 로드 트립,25000000,코미디,United States of America,Raven-Symoné,Roger Kumble,5.564,336,4.221253149378669
루카스,6000000,코미디,United States of America,Kerri Green,David Seltzer,6.6,169,4.191658649297319
헬레이저 6,3000000,공포,United States of America,Ashley Laurence,Rick Bota,4.9,246,4.057731380688868
락 오브 에이지,75000000,코미디,United States of America,Diego Boneta,Adam Shankman,6.195,1068,4.868455008524428
원 포 더 머니,40000000,액션,United States of America,Jason O'Mara,Julie Anne Robinson,5.5,862,4.497860248739029
하트브레이커스,35000000,코미디,United States of America,Jennifer Love Hewitt,David Mirkin,6.024,740,4.616814525873865
고지라 vs 킹 기도라,12000000,액션,Japan,Kosuke Toyohara,Kazuki Ōmori,7.0,147,4.195207580970692
터뷸런스,55000000,액션,United States of America,Lauren Holly,Robert Butler,5.387,177,4.074557896511615
애니,35000000,코미디,United States of America,Albert Finney,John Huston,6.512,563,4.629307424093522
스티브 지소와의 해저 생활,50000000,모험,United States of America,Owen Wilson,Wes Anderson,7.146,2310,5.879617120638482
큐브 제로,825000,미스터리,Canada,Stephanie Moore,Ernie Barbarash,5.658,824,4.53763271361116
배트맨: 고담의 나이트,3500000,SF,United States of America,Gary Dourdan,Shoujirou Nishimi,6.713,522,4.643077242490141
카멜롯의 전설,55000000,액션,United States of America,Richard Gere,Jerry Zucker,6.051,971,4.759439468186809
문프린세스: 문에이커의 비밀,32000000,모험,France,Dakota Blue Richards,Gábor Csupó,6.5,384,4.447206847753033
엔젤,3000000,드라마,Argentina,Chino Darín,Luis Ortega,7.4,469,4.751442090659628
페일 라이더,6900000,서부,United States of America,Michael Moriarty,Clint Eastwood,7.169,826,5.077045336465758
에브리바디 원츠 썸!!,10000000,코미디,United States of America,Zoey Deutch,Richard Linklater,6.35,931,4.853006154852748
코드,25000000,액션,Germany,Antonio Banderas,Mimi Leder,5.935,652,4.531989287690766
죽음의 추적자,10000000,액션,Hong Kong,Lee Marvin,Peter R. Hunt,6.6,126,4.127652195293383
저지 보이즈,40000000,음악,United States of America,Vincent Piazza,Clint Eastwood,6.81,590,4.738173467530284
페이첵,60000000,액션,Canada,Uma Thurman,John Woo,6.188,1491,5.053068615404727
로마의 휴일,1500000,로맨스,United States of America,Audrey Hepburn,William Wyler,7.905,1599,5.980959318357572
한여름 밤의 꿈,11000000,판타지,Italy,Calista Flockhart,Michael Hoffman,6.5,290,4.338919010945946
스페이스 침스: 우주선을 찾아서,37000000,애니메이션,United States of America,Cheryl Hines,Kirk DeMicco,4.857,366,4.103660840123074
못말리는 드라큐라,30000000,코미디,France,Mel Brooks,Mel Brooks,6.0,766,4.624876216073321
분닥 세인트 2,8000000,액션,United States of America,Norman Reedus,Troy Duffy,5.963,604,4.507927298482197
자동차 대소동,15000000,코미디,United States of America,John Candy,John Hughes,7.243,1478,5.57312466885939
데이 워치,4200000,판타지,Russia,Mariya Poroshina,Timur Bekmambetov,6.117,427,4.407981625523001
레이버 데이,18000000,드라마,United States of America,Josh Brolin,Jason Reitman,6.981,918,5.085292769707499
레이어 케이크,6500000,드라마,United Kingdom,Sienna Miller,Matthew Vaughn,6.943,1636,5.500565856461896
베이비 마마,30000000,코미디,United States of America,Amy Poehler,Michael McCullers,5.919,546,4.454727423308377
펀치 드렁크 러브,25000000,코미디,United States of America,Emily Watson,Paul Thomas Anderson,7.118,1812,5.673380194605395
월레스와 그로밋: 화려한 외출,17300,애니메이션,United Kingdom,Emily Watson,Nick Park,7.491,654,5.007505591795232
캠퍼스 레전드 2 - 파이널 컷,14000000,공포,Canada,Matthew Davis,John Ottman,4.794,372,4.093512469999384
머드,10000000,드라마,United States of America,Reese Witherspoon,Jeff Nichols,7.047,2361,5.83571469259658
스모키 밴디트 2,17000000,액션,United States of America,Jackie Gleason,Hal Needham,5.62,220,4.137466021716437
드레스메이커,11930000,드라마,Australia,Kate Winslet,Jocelyn Moorhouse,6.993,1403,5.408703142026507
성의,4100000,드라마,United States of America,Jean Simmons,Henry Koster,6.9,178,4.236615365618569
파이어드 업!,20000000,코미디,United States of America,Eric Christian Olsen,Will Gluck,6.1,507,4.472066787646803
Pad Man,10000000,코미디,India,Radhika Apte,R. Balki,7.5,156,4.257857348250282
퍼스트 러브,7000000,코미디,United States of America,Rob Lowe,Lewis John Carlino,5.9,127,4.074266900656672
부! 마디아 할로윈,20000000,코미디,United States of America,Cassi Davis,Tyler Perry,5.7,372,4.274329334069553
윈터스 본,2000000,드라마,United States of America,John Hawkes,Debra Granik,6.813,1435,5.33777499985445
그을린 사랑,6800000,드라마,Canada,Mélissa Désormeaux-Poulin,Denis Villeneuve,8.104,1968,6.299347103703676
흡혈식물 대소동,25000000,공포,United States of America,Rick Moranis,Frank Oz,6.9,1144,5.2126726353412
유혹은 밤 그림자처럼,15000000,범죄,Canada,Andy García,Mike Figgis,6.3,287,4.303008187427678
왜크니스,6000000,드라마,United States of America,Famke Janssen,Jonathan Levine,6.3,226,4.232099764261257
카운슬러,25000000,스릴러,United States of America,Penélope Cruz,Ridley Scott,5.2,1583,4.578396020224694
스피어,80000000,SF,United States of America,Sharon Stone,Barry Levinson,6.078,1291,4.9204764216414905
로스트 보이 3: 더 서스트,4400000,액션,South Africa,Jamison Newlander,Dario Piana,5.2,90,3.9917403656247936
어울리지 않는 사람들,4000000,서부,United States of America,Clark Gable,John Huston,7.0,272,4.393966505152159
쉘 위 댄스,50000000,드라마,United States of America,Jennifer Lopez,Peter Chelsom,6.356,1021,4.909058181405436
레퀴엠,4500000,범죄,United States of America,Jared Leto,Darren Aronofsky,8.035,8253,7.404821857013507
잭,45000000,가족,United States of America,Diane Lane,Francis Ford Coppola,6.332,1041,4.910619542717061
이스턴 프라미스,51500000,스릴러,United Kingdom,Naomi Watts,David Cronenberg,7.367,2642,6.1225623080143725
팬도럼,33000000,액션,Germany,Dennis Quaid,Christian Alvart,6.54,1922,5.394521312850508
늑대 개,14000000,액션,United States of America,Ethan Hawke,Randal Kleiser,6.7,492,4.608553193480621
가버나움,4000000,드라마,Cyprus,Yordanos Shifera,Nadine Labaki,8.183,1308,5.9108607608007055
악마같은 여자,22000000,코미디,United States of America,Jack Black,Dennis Dugan,5.5,421,4.266831906821389
하이랜더 4: 엔드 오브 게임,25000000,액션,Luxembourg,Adrian Paul,Douglas Aarniokoski,4.9,310,4.087646447876004
킹 솔로몬,12500000,액션,United States of America,Sharon Stone,J. Lee Thompson,5.5,320,4.198093485068182
초대받지 않은 손님,4000000,드라마,United States of America,Sidney Poitier,Stanley Kramer,7.639,645,5.041717366465113
초이스,10000000,드라마,United States of America,Teresa Palmer,Ross Katz,7.2,1658,5.64591445955454
산타 클로스 3,12000000,코미디,United States of America,Elizabeth Mitchell,Michael Lembeck,5.425,834,4.458904013046385
드릴빗 테일러 : 저예산 보디가드,40000000,코미디,United States of America,Leslie Mann,Steven Brill,5.76,847,4.585587082141335
에이스 그레이드,2000000,코미디,United States of America,Elsie Fisher,Bo Burnham,7.224,1225,5.409060219789486
도미노,50000000,액션,France,Mickey Rourke,Tony Scott,5.966,1034,4.7568575844387535
맥스군 사랑에 빠지다,9000000,코미디,United States of America,Bill Murray,Wes Anderson,7.434,2015,5.938567938358052
하트의 전쟁,70000000,드라마,United States of America,Colin Farrell,Gregory Hoblit,6.36,761,4.74342541868094
섀기 독,50000000,코미디,United States of America,Kristin Davis,Brian Robbins,4.899,480,4.157435600241568
데스 센텐스,20000000,액션,United States of America,Garrett Hedlund,James Wan,6.648,873,4.926296923364613
퍼펙트 월드,30000000,범죄,United States of America,Clint Eastwood,Clint Eastwood,7.476,1304,5.577872155126151
더 비치 범,5000000,코미디,France,Snoop Dogg,Harmony Korine,5.6,376,4.257253144743377
장미의 이름,18000000,드라마,Germany,F. Murray Abraham,Jean-Jacques Annaud,7.459,2465,6.1242086626638095
Suave Patria,2000000,코미디,Mexico,Adrián Uribe,Francisco Javier Padilla,5.8,48,3.9774885845513936
하이랜더 2,30000000,판타지,Argentina,Sean Connery,Russell Mulcahy,4.776,670,4.18448871174265
더 레이싱: 불타는 서킷,8129089,액션,Germany,Anders Baasmo Christiansen,Hallvard Bræin,5.4,104,4.015372586674314
데빌스 노트,15000000,범죄,United States of America,Colin Firth,Atom Egoyan,6.1,555,4.510241208456182
펌프킨헤드,3500000,판타지,United States of America,Jeff East,Stan Winston,6.3,336,4.356539777822578
미스터 라잇,8000000,코미디,United States of America,Anna Kendrick,Paco Cabezas,6.448,1136,5.012146603101462
복수무정 2,14000000,액션,United States of America,William Forsythe,John Flynn,6.1,341,4.324633299127542
패스파인더,45000000,모험,United States of America,Moon Bloodgood,Marcus Nispel,5.656,539,4.379881874303281
브론슨의 고백,230000,드라마,United Kingdom,Matt King,Nicolas Winding Refn,7.004,2092,5.719699466298605
플래시댄스,7000000,드라마,United States of America,Michael Nouri,Adrian Lyne,6.5,1171,5.0538849897735005
데드 존,10000000,스릴러,Canada,Brooke Adams,David Cronenberg,7.029,1238,5.32927249981866
베스트 엑조틱 메리골드 호텔 2,10000000,드라마,United Kingdom,Judi Dench,John Madden,6.4,612,4.640575769606766
참을 수 없는 사랑,60000000,범죄,United States of America,Catherine Zeta-Jones,Joel Coen,5.956,1197,4.82570260593814
피블의 모험,9000000,드라마,United States of America,Erica Yohn,Don Bluth,6.713,1103,5.1065270997604815
트윈픽스,10000000,드라마,France,Ray Wise,David Lynch,7.344,1522,5.648506536180528
투팍 : 부활,300000,음악,United States of America,Al Sharpton,Lauren Lazin,8.1,130,4.253975759323875
삼생삼세 십리도화,22000000,드라마,China,Yang Yang,Anthony B. LaMolinara,7.3,27,3.978954908788715
멕시칸,57000000,액션,Mexico,Julia Roberts,Gore Verbinski,5.885,1184,4.788796762621217
하이스트,35000000,액션,United States of America,Danny DeVito,David Mamet,6.324,426,4.453067982848569
네이키드 런치,16000000,범죄,Canada,Judy Davis,David Cronenberg,7.034,796,5.002647165317901
Da 5 블러드,45000000,전쟁,United States of America,Jonathan Majors,Spike Lee,6.571,884,4.905619110944933
베토벤 2,15000000,가족,United States of America,Bonnie Hunt,Rod Daniel,5.5,814,4.476999912681922
보이후드,4000000,드라마,United States of America,Patricia Arquette,Richard Linklater,7.509,4504,6.6156810513327295
내 남자친구의 결혼식,38000000,코미디,United States of America,Dermot Mulroney,P.J. Hogan,6.608,2172,5.512990919701108
황소 페르디난드,66260,애니메이션,United States of America,Don Wilson,Dick Rickard,6.537,123,4.118261114337057
디스터번스,75000000,미스터리,United States of America,Matt O'Leary,Harold Becker,5.8,333,4.262109128757361
케이브,30000000,액션,Germany,Lena Headey,Bruce Hunt,5.315,737,4.38048951208963
철의 여인,13000000,역사,France,Anthony Stewart Head,Phyllida Lloyd,6.404,1465,5.1501053050058765
블루 썬더,22000000,드라마,United States of America,Warren Oates,John Badham,6.1,349,4.332348338433365
The Summers of IT: Chapter Two,79000000,공포,United States of America,Andy Bean,Constantine Nasr,7.36,50,4.030438089753576
셰인,3100000,드라마,United States of America,Jean Arthur,George Stevens,7.454,464,4.757481745911014
투 트러블,8000000,코미디,United States of America,Jim Breuer,Tamra Davis,6.333,433,4.46189605730963
마블 원-샷: 토르의 망치를 가지러 가던 길의 기묘한 사건,500000,SF,United States of America,Jessica Manuel,Leythum,6.94,323,4.456518233624144
공포의 휴가길,230000,공포,United States of America,Martin Speer,Wes Craven,6.184,677,4.625882229166236
T-34,8000000,전쟁,Russia,Victor Dobronravov,Alexey Sidorov,7.08,696,4.924436980971665
패솔로지,8000000,범죄,United States of America,Alyssa Milano,Marc Schölermann,5.625,367,4.255687887208724
키드,65000000,판타지,United States of America,Spencer Breslin,Jon Turteltaub,6.45,777,4.785645637480385
라이크 어 보스,29000000,코미디,United States of America,Rose Byrne,Miguel Arteta,6.365,556,4.582962905658858
용감한 변호사,6000000,범죄,United States of America,Jack Warden,Norman Jewison,7.092,375,4.556221991451412
오토만 루테넌트,40000000,로맨스,Turkey,Paul Barrett,Joseph Ruben,6.2,210,4.200320520520091
왓 어 걸 원츠,20000000,코미디,United States of America,Colin Firth,Dennie Gordon,6.2,1401,5.023572051479777
살인자의 해부,2000000,범죄,United States of America,Lee Remick,Otto Preminger,7.868,736,5.223453187078355
위대한 탄생,35000000,드라마,United States of America,Oscar Isaac,Catherine Hardwicke,6.9,170,4.223794769282754
C.H.U.D.,1250000,공포,United States of America,Daniel Stern,Douglas Cheek,5.735,213,4.145746226494676
나이트 워치,10000000,판타지,Russia,Vladimir Menshov,Timur Bekmambetov,6.281,587,4.585817796391483
