액션,모험,판타지,SF,드라마,공포,스릴러,미스터리,로맨스,title,budget,charactor,director,vote_weight
1,1,0,1,0,0,0,0,0,36679,0.031578947368421054,0.022724748793840257,0.019968482795099506,1
1,0,0,0,0,0,1,0,0,34314,0.14473684210526316,0.009455963344260408,0.027905093014691667,1
0,0,0,0,1,0,0,0,0,15739,0.09210526315789473,0.0010765292761944717,0.0018078382800501358,1
0,1,0,0,1,0,0,0,0,421,0.13157894736842105,0.0002432199358085829,0.0015506333192300194,0
0,0,0,1,0,0,1,1,0,438,0.0021710526315789473,0.0016230200677012426,0.0016224752166019494,1
1,1,0,1,0,0,0,0,0,13851,0.009210526315789473,0.0110438851574143,0.33122761624471436,1
1,1,0,0,1,0,0,0,1,6520,0.14473684210526316,0.0003304171619496532,0.0009364125172715324,1
0,1,1,1,1,0,0,0,1,18032,0.08421052631578947,0.012500736926242937,0.010062527129227944,1
0,0,0,0,1,0,0,0,0,507505,0.007894736842105263,0.35882097285232273,0.2960067147495528,1
0,0,0,0,0,0,0,0,0,8879,0.018157894736842106,0.005766533540083989,5.209908588040737e-05,1
0,0,0,0,0,0,0,0,0,295699,0.02631578947368421,0.2905469158094329,0.00015465202335026188,1
1,0,0,0,0,0,1,0,0,14979,0.06578947368421052,0.000858536210841796,0.014254309896879456,1
1,1,0,0,0,0,0,0,0,26444,0.02631578947368421,0.005042906245158566,0.0027058619971992628,1
0,0,0,0,1,0,0,0,0,209451,0.10526315789473684,0.023560800185362656,5.209908588040737e-05,1
1,1,0,1,0,0,1,1,0,9620,0.15789473684210525,3.811451079751186e-05,0.0031262193585396025,0
0,0,0,0,1,0,0,0,1,804,0.003947368421052632,0.0005297642795740497,0.002742331357315548,1
0,0,1,0,0,0,0,0,1,10210,0.02894736842105263,0.013476632925727433,0.014369750502961832,1
0,1,0,1,0,0,0,0,0,11802,0.09736842105263158,0.01586386264517447,0.019541818702310483,1
0,0,1,0,0,1,0,0,0,12110,0.07894736842105263,0.004014088658739397,0.0040140974642278076,1
1,0,0,0,0,0,1,0,0,22821,0.021052631578947368,0.0013397661852995897,0.015025102162194326,1
0,0,0,0,0,0,0,0,0,2609,0.039473684210526314,0.001968792716015361,0.0031547367529162463,1
0,0,1,1,0,0,0,0,0,2269,0.011052631578947368,0.006427642069096947,0.006424639906199709,1
0,0,0,0,1,0,0,0,0,130150,0.04736842105263158,0.004620630370135772,0.014380170320137914,1
0,0,0,0,1,0,1,0,0,4836,0.017105263157894738,0.006432577761142667,0.0002624148694081571,0
0,0,0,0,0,0,0,0,0,8780,0.07894736842105263,0.015443780411060886,0.00388604339524807,1
0,0,0,0,1,0,0,0,1,8051,0.06578947368421052,0.00044942218127425856,0.0013057676155921048,0
0,0,0,0,0,0,0,0,0,530,4.552631578947368e-05,0.00044942218127425856,0.0020055406006805237,1
0,0,0,0,0,1,1,1,0,12212,0.03684210526315789,0.015367825594579514,0.0024785454593315905,1
0,0,0,0,1,0,0,0,0,103731,0.02631578947368421,0.00010090748182362852,0.019707713159982307,0
1,0,0,0,0,0,0,0,0,12705,0.04473684210526316,0.00408072050135663,0.01858209869925035,1
0,0,0,0,1,0,0,0,0,298382,0.03139473684210526,5.5937843184837554e-05,0.0008355048140926382,1
0,0,0,0,1,0,0,0,0,29912,0.010789473684210526,0.003975974147941885,0.009066337766051523,1
0,0,0,0,0,0,0,0,0,17927,0.05263157894736842,0.007957432398156793,0.02262498776356996,1
0,0,0,0,1,0,0,0,0,447856,0.02631578947368421,0.061193532598189423,0.02345281481763812,1
0,0,0,0,1,0,0,0,0,21500,0.018421052631578946,0.0007894365222017026,0.023213433228303403,1
0,0,0,0,0,1,0,0,0,380124,0.05263157894736842,0.02210394841653402,0.022101529053329447,1
0,0,0,0,1,0,0,0,0,39013,0.005263157894736842,0.004623372421272284,0.03341827312369941,0
0,0,0,0,1,0,0,1,0,46738,0.017894736842105262,0.023190349076819935,0.03768326881729865,1
0,0,0,0,0,1,0,0,0,10776,0.06578947368421052,0.0024327477683131313,0.0021684187954855868,1
0,0,0,0,1,0,0,0,0,11060,0.039473684210526314,0.00034851469945063003,0.0016756711253429972,1
0,0,0,0,1,0,0,0,0,13990,0.015789473684210527,0.0029328978956128554,0.015536770026682958,1
0,0,0,0,1,0,1,0,0,109091,0.06578947368421052,0.00026186588353686207,0.00015849090336250243,0
0,0,0,1,0,0,1,1,0,10153,0.21052631578947367,0.0012147286534746587,0.0022611003272096798,0
1,1,0,0,0,1,0,0,0,46812,0.011578947368421053,0.036962849320176974,0.020126425287031686,1
1,0,0,0,1,0,0,0,1,11536,0.010526315789473684,0.003151165166079182,0.0018078382800501358,1
0,0,0,0,1,0,0,0,1,4380,0.13157894736842105,0.00462474344684054,0.010091867140750067,1
0,0,0,0,1,0,0,0,0,641,0.011842105263157895,0.0020562641472700823,0.0017634169541942094,0
0,0,0,0,1,0,0,0,0,7095,0.11842105263157894,0.000790259137542656,0.0004869893501242289,1
0,0,0,0,0,0,1,1,0,2252,0.1355263157894737,0.0009567016415289129,6.14220801958487e-05,0
1,0,0,1,0,1,1,1,0,19898,0.0868421052631579,0.0016630540142943127,0.014960389613416556,0
1,1,0,0,1,0,0,0,0,12227,0.03684210526315789,0.0001560227096675126,0.0024338499277605044,1
0,0,0,0,1,0,0,0,0,517814,0.010526315789473684,0.5716068830967629,0.014651085566716033,1
0,0,0,0,0,0,0,0,1,10878,0.05789473684210526,0.019427706507298654,0.004796954781009719,1
1,0,1,0,0,0,0,0,0,12211,0.06578947368421052,0.019715347671518727,0.01971566512572195,1
1,1,0,0,0,0,0,0,0,9838,0.03289473684210526,0.0012147286534746587,0.005119146496322764,1
0,0,0,0,1,0,0,0,0,1879,0.010526315789473684,0.004633243805363727,0.0011190335235681183,1
0,0,0,0,1,0,0,0,1,330483,0.02631578947368421,0.005586654985528825,0.00048726355583938893,0
0,1,0,0,0,0,0,0,0,13767,0.031578947368421054,0.008546150777165843,0.004125424984582783,1
0,0,0,0,0,0,0,0,0,8457,0.10526315789473684,0.011266265504585395,0.008937186874211144,1
0,0,0,0,1,0,0,0,0,489925,0.005263157894736842,0.03368637241715921,0.03156875557494495,1
1,0,0,0,0,0,0,0,0,9923,0.13157894736842105,0.0006293007358294225,0.0002448657036379146,1
0,0,0,0,1,0,0,0,0,11545,0.02368421052631579,0.000420082234113584,0.0015506333192300194,0
0,0,0,0,1,0,0,0,0,10592,0.18421052631578946,0.019870547765845285,0.004884152198430611,1
0,0,0,0,0,0,0,0,0,10067,0.13157894736842105,0.010426649446585529,0.014581437315065383,1
1,0,0,0,1,0,1,0,0,11835,0.05263157894736842,0.0026948878569636446,0.0005832355561454025,1
0,0,0,0,1,0,1,0,0,9559,0.07894736842105263,5.209897159372125e-05,5.209908588040737e-05,1
0,0,0,0,0,0,0,0,0,441384,0.013157894736842105,0.005420212481542569,0.014236212319678894,1
0,0,0,0,1,0,1,1,0,192,0.04736842105263158,0.00031917475228995546,0.0006449318420564112,0
0,0,0,0,0,0,0,0,0,131978,0.005263157894736842,0.2661497900274342,0.32796072935429765,1
0,0,1,1,0,0,0,0,0,8010,0.07894736842105263,0.00020236337387455938,0.014524128320596935,1
1,0,0,0,0,0,0,0,0,505746,0.02139233947368421,0.0213814179420632,0.03893858258130131,1
0,0,0,0,1,0,1,0,0,152792,0.039473684210526314,0.001500450381899172,0.01541173222056998,1
0,0,1,0,0,1,0,0,0,26515,0.009210526315789473,0.01455700107351302,0.016523910601259097,1
1,0,0,0,0,0,0,0,1,333385,0.021052631578947368,0.023094377287042025,0.021738754892172717,1
1,0,0,0,0,0,0,0,0,14362,0.03684210526315789,0.0012394071137032635,0.010608744913826742,1
1,1,0,0,0,0,0,0,0,1534,0.11842105263157894,0.01548024969117649,0.00820478340901868,1
1,0,0,0,1,0,0,0,0,18533,0.0006052631578947369,0.006519500782170087,0.005808499664235102,0
0,0,0,0,1,0,0,0,1,535,0.018421052631578946,0.0023853102836514798,0.001993475549213482,1
0,0,0,1,0,1,1,0,0,11336,0.02631578947368421,0.018934959918067512,6.14220801958487e-05,1
0,0,0,0,1,0,0,0,0,268238,0.02631578947368421,0.0014557549483740322,0.005167132496475771,1
0,0,0,0,0,0,0,0,1,11775,0.15789473684210525,0.0005270222284375381,0.00033535358964072745,0
0,1,0,0,1,0,0,0,0,4978,0.02368421052631579,0.011063902130710835,0.011062829578131764,1
0,0,0,0,1,1,0,1,0,1923,0.02631578947368421,0.001842384158622174,0.0015361004163265374,1
0,0,0,0,0,0,0,0,0,21525,0.0007894736842105263,0.04988723314701096,0.304462396387943,1
0,0,1,0,1,0,0,0,1,463197,0.05789473684210526,0.44854253126966565,0.4795002436317779,1
1,0,0,0,0,0,0,0,1,6073,0.15,0.00033014295683600204,0.0004672465386327061,0
1,0,0,0,1,0,1,0,0,11088,0.09210526315789473,0.0001420382488713032,0.00034412817252584866,1
0,0,0,0,1,0,0,0,0,2742,0.042105263157894736,9.624599489155873e-05,6.14220801958487e-05,1
0,0,0,0,1,0,0,0,0,581859,0.11842105263157894,0.45906378148046084,0.001448080381760165,1
0,0,0,0,0,0,0,0,0,10438,0.039473684210526314,0.0014118821301898458,0.017789644182437836,1
0,0,0,0,1,0,0,0,0,85350,0.010526315789473684,0.0012851993676830078,0.00015465202335026188,0
0,0,0,0,0,0,0,0,1,8874,0.1,0.005542233757117336,0.0008349564026623182,0
0,0,0,0,0,0,0,0,0,47166,0.00017436842105263158,0.01249881749044738,0.0014949695590525316,1
0,0,0,0,0,0,1,1,0,11456,0.19736842105263158,0.01959661685730777,0.00636513726600998,1
1,1,0,0,0,1,1,0,0,9042,0.07894736842105263,0.004739909594574029,0.012114134290055353,1
0,0,0,0,1,0,0,0,0,71688,0.034210526315789476,0.009393444578347942,0.01948725176499364,0
1,0,0,0,1,0,1,0,0,6341,0.05789473684210526,0.0022635632131903626,0.0035208013826548983,1
0,0,1,0,1,1,0,0,0,661289,0.20789473684210527,0.36493629529697097,0.029794370392144335,1
0,0,0,0,1,0,0,0,0,3110,0.008157894736842105,0.00828373648340168,0.005138066690668807,1
0,0,0,0,0,0,0,0,0,9490,0.021052631578947368,0.01581889300653568,0.015819201913297797,1
0,0,1,1,0,0,0,0,0,76535,0.0013157894736842105,0.12710394156140617,0.15884188667790727,1
0,0,0,0,0,1,1,0,0,12262,0.0006052631578947369,0.020231127490296565,0.0014094173759225993,1
1,0,0,0,1,0,0,0,0,505954,0.021052631578947368,0.3920228248336603,0.03939239303989117,1
0,0,0,0,0,1,1,0,0,12192,0.021052631578947368,0.0068460790725286234,0.020178250167196935,1
0,0,1,0,0,0,0,0,0,4244,0.17105263157894737,0.009776509122118618,0.003554254479904423,1
0,0,0,0,0,0,0,0,0,526019,0.07631578947368421,0.0026946136518499935,0.01674546881910841,1
0,0,0,0,1,0,1,0,0,17443,0.015789473684210527,0.0014398510517822647,0.003719052114715606,1
0,0,0,0,1,0,0,0,1,433356,0.10526315789473684,0.004315440078642026,0.014431172583157681,1
0,0,0,0,1,0,0,0,1,10735,0.05263157894736842,0.001500450381899172,0.018360814687116197,0
0,0,0,0,1,0,1,1,0,93,0.005263157894736842,0.00023444537217174563,0.00022868756644347236,1
0,0,0,0,1,0,0,0,0,2447,0.09210526315789473,0.006874870609461996,0.00544298344592677,1
0,0,0,1,0,1,0,0,0,23730,0.003289473684210526,0.0031563750632385545,0.024822472364862513,1
1,0,1,0,0,0,1,0,0,3040,0.02631578947368421,0.0064279162742105975,0.006424639906199709,1
0,0,0,0,1,0,0,0,0,7452,0.0060526315789473685,0.0015514525330382887,0.008310901020785615,1
0,0,0,0,0,1,0,0,0,6217,0.04736842105263158,0.015599528915614747,0.00028380291519064017,1
0,0,0,0,0,0,1,0,0,351809,0.017631578947368422,0.005066762090046217,0.05831999094024317,1
0,0,1,1,0,0,0,0,0,15035,0.003157894736842105,0.02512267251271969,0.004492586437182076,1
1,0,0,1,1,0,0,0,0,5552,0.06491002631578947,0.012086412999516028,0.012084245867102909,1
0,0,0,0,1,0,0,0,1,11355,0.06578947368421052,0.00417724070136184,0.00033315994391944713,0
0,0,1,1,0,1,1,1,0,13812,0.031578947368421054,0.014759912857614882,0.021154148307451513,1
0,0,1,0,0,0,0,0,0,10599,0.10526315789473684,0.014759912857614882,0.001321123135641067,1
0,0,0,0,0,1,1,0,0,123103,0.005263157894736842,0.035886594249096154,0.023718794361343356,1
0,0,0,0,1,0,0,0,0,74534,0.02631578947368421,0.003010223737662484,0.005167132496475771,1
0,1,0,0,0,0,0,0,0,18444,0.013157894736842105,0.006804399895253646,0.00968439744802225,1
0,1,0,0,0,0,0,1,0,426563,0.11052631578947368,0.0013063131614341477,0.014478884377595529,1
0,1,1,1,0,0,0,0,0,303542,0.021052631578947368,0.0008566167750462378,0.01533248676888873,1
1,1,0,0,1,0,0,1,0,7364,0.34210526315789475,0.00026186588353686207,0.01442568846885448,0
0,0,0,0,0,0,0,0,1,514619,0.05,0.030366022695957257,0.022101529053329447,1
0,0,0,0,1,0,0,0,1,392,0.06578947368421052,0.00018042696478246624,0.0014549355246391657,0
0,0,0,0,1,0,0,0,0,17332,0.15789473684210525,3.674348522925604e-05,0.0100326387062755,1
0,0,0,0,1,0,1,0,0,146238,0.07894736842105263,0.016348108875882426,0.03954622244609596,0
0,1,0,0,1,0,0,0,0,9549,0.07105263157894737,9.569758466425641e-05,0.00017768530342370515,1
0,1,0,0,0,0,0,0,0,575222,0.17105263157894737,0.25582953216494536,0.37042998472399963,1
0,0,0,0,1,0,1,1,0,10684,0.12105263157894737,0.001465352127351823,0.002517482670884316,1
0,0,0,0,0,1,1,1,0,24740,0.02368421052631579,0.005867715227021269,0.017688462273543783,1
1,0,0,0,0,0,1,0,0,11524,0.014473684210526316,0.0012377618830213565,0.00017494324627210476,1
0,0,0,0,0,0,1,0,0,1710,0.05263157894736842,0.00512379675368566,0.004153668173244268,1
0,1,0,0,0,0,1,1,0,11963,0.020526315789473684,0.0017686229830500108,0.0006103819219462464,1
0,1,0,0,0,0,0,0,0,9290,0.05565789473684211,0.015675209526982467,0.005005351124531348,1
0,0,0,0,1,0,0,0,0,48034,0.06578947368421052,0.002273983007509107,0.0054473707373693305,1
0,0,0,0,1,0,1,0,0,382614,0.02631578947368421,0.3494766109893183,0.25520517853945424,1
0,0,0,0,0,1,1,0,0,45657,0.02631578947368421,0.012964691978540707,0.003227401267433657,1
0,1,0,0,1,0,0,0,0,83770,0.06578947368421052,0.009045204084010963,0.0023510398017821724,1
1,0,0,0,1,0,1,1,0,4597,0.05263157894736842,0.000788613906860749,0.011426426356433976,1
0,0,0,0,1,0,1,1,1,506,0.005618421052631579,0.00020236337387455938,0.0007228062651618623,1
0,0,1,0,0,1,1,0,0,10836,0.01263157894736842,0.0026784355501445747,0.007675292173044646,1
1,0,0,0,1,0,1,0,0,8978,0.07894736842105263,0.0008157602131122143,0.015992774130994102,1
0,0,0,0,0,1,0,0,0,8852,0.007894736842105263,0.007551334624839419,0.003227401267433657,1
1,0,0,1,0,0,0,0,0,11692,0.2631578947368421,0.0004965854608222588,0.0091817783721339,1
0,1,0,0,0,0,0,0,1,12819,0.05263157894736842,0.004122125473517956,0.03598730646903381,1
0,0,0,0,1,0,0,0,0,44564,0.18421052631578946,0.009019977213555056,0.0016888329996706788,1
0,0,0,0,1,0,0,0,0,1712,0.014210526315789474,0.005137232804254567,0.005138066690668807,1
1,0,0,0,0,0,1,0,0,1647,0.12105263157894737,0.00031752952160804846,0.005859776132970029,0
0,1,0,0,1,0,0,1,1,10956,0.04657894736842105,0.00972770061188871,0.018360814687116197,1
0,0,0,1,0,1,0,1,0,9424,0.039473684210526314,0.001068577327898588,0.009135437606271852,1
1,0,0,0,0,0,1,1,0,10743,0.039473684210526314,0.0009029574392532846,0.004357128813893016,1
0,1,1,1,0,0,0,0,0,902,0.04736842105263158,0.0006616569392402599,0.003751134183389331,1
0,0,1,0,1,0,0,0,1,103332,0.021052631578947368,0.00960485672097299,0.004650528929114258,1
0,0,0,0,1,0,1,1,0,996,0.0024401631578947367,0.004105947371812537,0.000862651179893482,1
0,0,0,0,0,0,0,0,1,10478,0.11842105263157894,0.003932923945098652,0.0011069684721010766,1
0,0,0,0,0,1,1,0,0,9059,0.034210526315789476,0.0018023502120291042,0.004255946904998962,1
0,0,0,0,1,0,0,0,0,12508,0.15,0.0036304757047414178,0.005033320107477672,1
0,0,0,0,1,0,0,0,0,10147,0.060526315789473685,0.005416647815065103,0.004784067112397197,0
0,0,0,0,0,0,0,0,0,10490,0.02631578947368421,0.0018955799506705,0.016291109949088226,1
1,0,0,0,0,0,0,0,0,514466,0.02631578947368421,0.025561126489447902,0.25738977547213426,1
0,1,0,0,1,0,0,0,1,78698,0.10526315789473684,0.004852607896284658,0.007954433591077566,1
1,1,0,1,0,0,0,0,0,11884,0.039473684210526314,0.015154219811045257,0.00402863036713129,1
1,0,0,0,0,0,1,0,0,455957,0.020526315789473684,0.0063695105850028995,0.0003153365724340446,1
0,0,0,0,1,0,0,0,0,15592,0.05263157894736842,0.002952366458682088,0.0003293210639072066,1
0,0,1,0,1,0,0,0,0,11395,0.05789473684210526,0.0002130573733069548,0.015923674290773772,0
1,1,0,1,0,0,0,0,0,624479,0.14210526315789473,5.292158693467474e-05,0.001970716474855199,1
0,1,0,0,0,0,0,0,0,14704,0.04736842105263158,0.42730315157647375,0.021161277656045675,1
0,0,0,0,1,0,0,0,1,9726,0.09210526315789473,0.002273983007509107,0.00015849090336250243,1
0,0,0,1,0,1,0,0,0,15762,0.013157894736842105,0.02278507391884351,0.01208040698709067,1
0,0,0,0,0,0,0,0,1,20309,0.06578947368421052,0.01895360586579579,0.0020315901436207275,1
0,0,0,0,1,0,0,0,1,294,0.0009210526315789473,0.0011409674779024955,0.0011415183922112416,1
0,0,0,0,0,0,0,0,0,87567,0.09210526315789473,0.0008478422114094005,0.01442294641170288,1
0,0,1,0,0,0,0,0,0,25132,0.10526315789473684,0.025561126489447902,0.000629027910577129,1
0,0,0,0,0,0,1,0,0,9430,0.017105263157894738,0.001068577327898588,0.0032065616330814936,1
0,0,0,0,1,0,0,0,1,4599,0.13157894736842105,0.010530847389772972,0.0003293210639072066,1
1,0,0,0,1,0,0,0,0,607145,0.020789473684210528,0.02350486234217782,0.023449798554771358,1
0,0,0,0,1,0,0,0,0,14292,0.07368421052631578,0.0003498857250188859,0.021114662684468467,1
0,0,0,0,1,0,0,0,1,11854,0.00040263157894736843,0.015098007762746767,0.009799015436959147,1
1,1,1,1,0,0,0,0,0,76170,0.3157894736842105,0.3169876923034738,0.0001003592917485742,0
0,0,0,0,0,0,0,0,1,2642,0.15789473684210525,0.0009024090290259823,0.005024271318877391,0
0,0,0,0,0,0,0,0,0,13704,0.021052631578947368,0.0008319383148176331,0.0047462267237051116,1
0,0,0,0,1,0,0,0,1,366514,0.02631578947368421,0.03240501192106732,0.017706834056459505,1
0,0,0,0,1,0,0,0,0,257,0.13157894736842105,0.0006257360693519573,0.000975075523109098,1
0,0,1,0,0,1,1,1,0,15641,0.007894736842105263,0.028471813770855014,0.01646468216678453,1
0,0,0,0,1,0,1,1,0,1632,0.039473684210526314,0.0014513676665556135,0.0025139179965872355,1
0,0,0,0,1,0,0,0,0,506863,0.02631578947368421,0.45734204757184516,0.030939453458652656,1
0,0,0,0,1,0,0,0,1,6964,0.21052631578947367,0.0008478422114094005,0.0048528927469023665,0
0,0,1,0,0,1,0,0,0,18392,0.0013157894736842105,0.01306642207570529,0.0007877930196547914,1
0,0,0,1,1,0,1,0,0,860,0.031578947368421054,0.0035235357104174635,0.0035208013826548983,1
0,0,0,0,1,0,0,1,0,37257,0.007894736842105263,0.0029948682512980183,0.000862651179893482,1
0,0,0,0,1,0,0,0,0,874,0.010263157894736842,0.003653783139401767,0.0011146462321255577,1
0,0,1,1,0,1,1,0,0,15301,0.02631578947368421,3.564666477465138e-06,0.00565658969803644,1
1,0,0,0,1,0,0,0,0,2669,0.06578947368421052,0.0011442579392663093,0.005859776132970029,1
1,0,0,0,0,0,0,0,0,581526,0.031578947368421054,0.02008525036983415,0.020817149483519825,1
0,0,0,0,1,0,0,0,0,15058,0.002631578947368421,5.48410227302329e-06,0.021341705016620978,1
0,0,0,0,0,0,0,0,1,10761,0.10526315789473684,0.00320957085528688,0.01824784193247026,0
0,0,0,0,1,0,0,0,0,8327,0.001973684210526316,0.01511500847979314,0.015113944813906178,1
0,0,0,0,0,0,0,0,0,19724,0.14473684210526316,0.005253495772442661,0.01449040101763225,1
1,0,0,0,1,0,0,0,0,11953,0.015789473684210527,0.019366010356727144,0.001378157924394355,1
0,0,0,0,0,0,0,0,0,15616,0.07894736842105263,0.0006951099631057019,0.0160991659484762,1
1,1,0,0,1,0,0,0,1,29882,0.003931052631578947,0.019203955134559303,0.01024487392980937,1
0,0,0,0,1,0,1,1,0,182,0.08421052631578947,3.071097272893042e-05,0.000516603567361513,1
0,0,0,0,1,0,0,0,1,315880,0.02631578947368421,0.004985597376405472,0.017909472079962775,1
0,0,1,1,0,0,0,0,0,10658,0.09736842105263158,0.0010979172750592626,0.0001881051205997866,1
0,0,0,0,1,1,0,0,0,340103,0.007105263157894737,0.309991623033778,0.018117868423484403,1
1,0,0,0,0,0,1,0,0,241254,0.04736842105263158,0.003362028898476928,0.28101232362745643,1
0,0,0,0,0,0,0,0,0,14799,0.031578947368421054,0.0016474243228161963,0.0037083580918243647,1
0,0,0,0,1,0,0,0,0,13008,0.005263157894736842,0.0006112031983284456,0.017141696077514666,1
1,0,0,0,0,0,0,0,0,11037,0.04736842105263158,0.013165135916619709,0.017688462273543783,1
0,0,0,0,1,0,0,0,0,453755,0.005263157894736842,0.0002794150108105366,0.3190273813600987,1
0,0,0,0,1,0,0,0,0,86829,0.02894736842105263,0.010052907876678991,0.0003356277953558875,0
0,0,1,0,0,0,0,0,0,254263,0.07894736842105263,0.034930166812680886,0.029415143888078,1
0,0,0,0,1,0,1,1,0,491584,0.019157894736842106,0.05896918071625118,0.02650390181022387,1
1,0,0,0,1,0,0,0,0,6935,0.039473684210526314,0.014119918122353064,0.014116932833584277,1
0,0,0,0,0,0,0,0,0,2292,7.256578947368421e-05,0.006479466835577017,0.005292992919734229,0
1,0,0,0,0,1,1,0,0,98948,0.00039473684210526315,0.2794413345014471,0.020966317392566887,1
0,0,0,0,0,1,0,0,0,18477,0.0018421052631578947,0.017746829160617015,0.0014094173759225993,1
0,1,0,0,0,0,0,0,0,9973,0.02368421052631579,0.016797531057156687,0.016793454819261415,1
0,0,0,0,0,0,0,0,1,354072,0.007105263157894737,0.4041769664962482,0.4101952975365084,1
0,0,0,0,1,0,0,0,0,342737,0.018421052631578946,0.4074057317094906,0.0047818734666759165,1
0,0,0,0,1,0,0,0,0,115782,0.031578947368421054,0.005542233757117336,0.017587280364649727,0
0,0,0,0,1,0,1,1,0,10944,0.031578947368421054,2.8243126706069943e-05,0.0029496308779765374,1
1,1,1,1,0,0,0,0,0,216527,0.6578947368421053,0.0023831166427422707,0.0007430974880837051,1
1,0,0,0,0,0,1,0,0,82992,0.42105263157894735,0.0022394331631890602,0.015955756359447498,0
0,0,0,0,1,0,0,0,1,113947,0.002631578947368421,0.0027404059058297376,0.04615704803288933,1
1,1,0,0,0,0,0,0,0,12246,0.04736842105263158,0.02022920805450101,0.03590394793162516,1
0,0,0,0,1,0,0,0,1,10219,0.09210526315789473,0.00442704155989805,0.009167519674945578,1
0,0,1,0,0,1,0,0,1,314405,0.031578947368421054,0.0005278448437784916,0.017541762215933163,0
0,0,1,1,0,0,0,0,0,15139,0.07105263157894737,0.0002912058306975367,0.020373210430675723,1
0,0,0,0,0,0,0,0,0,14813,0.007894736842105263,0.02140883845342832,0.016912185893925714,1
0,0,0,0,0,0,0,0,0,31608,0.039473684210526314,0.00014231245398495435,0.010558839473667614,1
0,1,0,0,1,0,0,0,0,9912,0.06578947368421052,0.007606449852683303,0.005859776132970029,1
1,0,0,0,1,0,0,0,0,11645,0.030263171052631578,0.019230553030583467,0.001378157924394355,1
0,0,0,0,0,1,0,0,0,55890,0.005263157894736842,0.030029024611279976,0.04140972448632358,1
0,0,0,0,0,0,0,0,0,2640,0.007894736842105263,0.0006098321727601898,0.0019591998348184774,1
1,1,0,0,0,0,1,0,0,8987,0.11842105263157894,0.0030338053774364836,8.856844599669254e-05,1
0,0,0,0,0,0,0,0,0,18892,0.007894736842105263,0.01644325805031938,0.06564978391218616,1
0,0,0,0,1,0,0,0,1,1245,0.030263157894736843,0.0019347912819226165,0.014928033339027673,1
0,0,0,0,1,0,1,0,0,247,0.0008421052631578948,0.0009147482591402847,6.580937163840932e-05,1
1,0,1,0,1,0,0,0,0,1494,0.11842105263157894,0.00017631388807769877,0.00016644286910214354,1
0,0,0,0,1,0,0,0,0,6538,0.19736842105263158,0.0025427040188872483,0.0014648069303849272,1
0,0,0,0,0,1,1,0,0,211067,0.010526315789473684,0.020327647690301775,0.02784339672878066,1
0,0,0,0,1,0,0,0,1,80271,0.02894736842105263,0.0009366846682323779,0.06294885761785979,0
0,0,0,0,0,1,0,0,0,159092,0.006578947368421052,0.01575335798437305,0.016291384154803384,1
0,0,0,0,1,0,0,0,1,245,0.07105263157894737,0.0009026832341396335,0.0009018625971613676,0
0,0,0,0,0,0,0,0,1,10934,0.04736842105263158,0.0070031986026507405,0.010092141346465229,1
0,0,0,0,1,0,0,0,1,10376,0.02368421052631579,0.0008777305687973775,0.017909472079962775,1
0,0,0,0,0,0,0,0,0,21661,0.02894736842105263,0.008053404187934701,0.024066213002451126,1
0,0,0,0,0,0,0,0,0,14123,0.05263157894736842,0.025604450897404787,0.03563358109647736,1
0,0,1,0,1,0,0,1,0,5961,0.015789473684210527,0.012850622651261823,0.001822919594383938,1
0,1,0,1,0,0,0,0,0,2661,0.0036257894736842107,0.00964982635961178,0.007603176069957556,1
0,0,0,0,1,0,0,0,0,11515,0.13157894736842105,0.00014368347955321018,0.0010896935120459942,1
1,1,0,0,0,0,0,0,0,11576,0.024736842105263158,0.019180921905012607,0.0011190335235681183,1
0,0,0,0,0,1,1,1,0,2654,0.021052631578947368,0.0075636738549537215,0.003227401267433657,1
0,0,0,0,1,0,0,0,1,19542,0.0013157894736842105,0.024386431782566314,0.018762251854110495,1
0,0,0,0,1,0,1,0,0,2652,0.0025,0.007562028624271814,0.00756012577267743,0
1,0,0,0,0,0,0,0,0,13922,0.21052631578947367,0.0012583272665451937,0.005772852921264297,1
1,0,0,0,1,0,1,0,0,471507,0.02368421052631579,0.016698543011128615,0.014813963761521096,1
1,0,0,1,0,0,1,0,0,8831,0.07105263157894737,0.007976900961226026,0.010340297518685064,1
0,0,0,0,0,1,0,0,0,471666,1.5789473684210526e-06,0.5135864520737448,0.5135873044947527,1
1,0,0,0,1,0,0,0,0,94047,0.06710526315789474,0.01746522050889727,0.017791289416728796,1
0,0,0,0,1,0,1,0,0,8984,0.14473684210526316,0.0009366846682323779,0.0022611003272096798,1
0,0,1,0,0,0,1,0,0,9785,0.07894736842105263,0.01624308831735403,0.0010674828491180311,1
0,0,0,0,1,0,0,0,0,23514,0.11842105263157894,0.015104588685474395,0.0024585284421249076,1
1,0,0,1,0,1,1,0,0,11607,0.021052631578947368,0.017762458852095132,0.009727447745302376,1
0,0,0,0,1,0,0,0,0,14635,0.05263157894736842,0.000836874006863354,0.014818076847248497,1
0,1,0,0,1,0,1,0,0,11583,0.015789473684210527,0.015255675703096187,0.0013112517298953055,1
0,0,0,0,1,0,0,1,1,30072,0.06578947368421052,0.001750251240435383,0.01609285921702752,1
1,1,0,1,0,0,0,0,1,79698,0.07105263157894737,0.02107266298409199,0.0024582542364097477,1
0,1,0,0,1,0,0,0,0,11646,0.007894736842105263,0.01940056020104719,0.0007376133737805044,1
